Module,GeneSymbol,EnsemblID,kME,Full_Name,Aliases,EntrezID,BRCA_Mutation_pct,BRCA_CNA_pct,BRCA_Altered_pct,Functional_Summary
red,TIMM17B,ENSG00000126768.12,0.8265,translocase of inner mitochondrial membrane 17B,DXS9822; JM3; TIM17B,10245,0.1,0.9,1.0,"This gene encodes a multipass transmembrane protein that forms an integral component of the mitochondrial translocase TIM23 complex. This complex facilitates the transport of mitochondrial proteins from the cytosol across the mitochondrial inner membrane and into the mitochondrion. There is a pseudogene for this gene on chromosome 12. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2013]."
red,RPUSD1,ENSG00000007376.8,0.8254,RNA pseudouridine synthase domain containing 1,C16orf40; RLUCL,113000,0.1,4.0,4.1,"Predicted to enable pseudouridine synthase activity. Predicted to be involved in enzyme-directed rRNA pseudouridine synthesis. [provided by Alliance of Genome Resources, Apr 2022]"
red,EXOSC4,ENSG00000178896.9,0.8234,exosome component 4,RRP41; RRP41A; Rrp41p; SKI6; Ski6p; hRrp41p; p12A,54512,0.1,10.8,10.8,"Enables mRNA 3'-UTR AU-rich region binding activity. Involved in nucleic acid metabolic process and positive regulation of cell growth. Acts upstream of or within defense response to virus. Located in cytosol; nucleoplasm; and transcriptionally active chromatin. Part of exosome (RNase complex). [provided by Alliance of Genome Resources, Apr 2022]"
red,ANAPC11,ENSG00000141552.18,0.822,anaphase promoting complex subunit 11,APC11; Apc11p; HSPC214,51529,0.1,4.0,4.1,"Enables cullin family protein binding activity and ubiquitin-ubiquitin ligase activity. Contributes to ubiquitin-protein transferase activity. Involved in protein K11-linked ubiquitination. Located in nucleolus and nucleoplasm. Part of anaphase-promoting complex. [provided by Alliance of Genome Resources, Apr 2022]"
red,,ENSG00000148362.11,0.8217,,,,,,,No summary available.
red,C1orf35,ENSG00000143793.13,0.8203,chromosome 1 open reading frame 35,MMTAG2,79169,0.0,9.0,8.9,"Enables RNA binding activity. Predicted to be located in extracellular region; ficolin-1-rich granule lumen; and secretory granule lumen. [provided by Alliance of Genome Resources, Apr 2022]"
red,METTL26,ENSG00000130731.16,0.8189,methyltransferase like 26,C16orf13; JFP2,84326,0.1,3.9,4.0,No summary available.
red,MRPS34,ENSG00000074071.15,0.8173,mitochondrial ribosomal protein S34,COXPD32; MRP-S12; MRP-S34; mS34,65993,0.1,4.2,4.2,"Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2014]."
red,SLC25A10,ENSG00000183048.12,0.8163,solute carrier family 25 member 10,DIC; MTDPS19,1468,0.3,4.0,4.2,"This gene encodes a member of a family of proteins that translocate small metabolites across the mitochondrial membrane. The encoded protein exchanges dicarboxylates, such as malate and succinate, for phosphate, sulfate, and other small molecules, thereby providing substrates for metabolic processes including the Krebs cycle and fatty acid synthesis. Alternatively spliced transcript variants encoding multiple isoforms have been observed for this gene. [provided by RefSeq, Aug 2012]."
red,YDJC,ENSG00000161179.14,0.8162,YdjC chitooligosaccharide deacetylase homolog,,150223,0.1,0.9,1.0,"Predicted to enable deacetylase activity and magnesium ion binding activity. Predicted to be involved in carbohydrate metabolic process. [provided by Alliance of Genome Resources, Apr 2022]"
red,ROMO1,ENSG00000125995.16,0.8127,reactive oxygen species modulator 1,C20orf52; MTGM; MTGMP; bA353C18.2,140823,0.0,2.1,2.1,"The protein encoded by this gene is a mitochondrial membrane protein that is responsible for increasing the level of reactive oxygen species (ROS) in cells. The protein also has antimicrobial activity against a variety of bacteria by inducing bacterial membrane breakage. [provided by RefSeq, Nov 2014]."
red,MRPS12,ENSG00000128626.12,0.811,mitochondrial ribosomal protein S12,MPR-S12; MT-RPS12; RPMS12; RPS12; RPSM12; uS12m,6183,0.3,1.9,2.1,"Mammalian mitochondrial ribosomal proteins are encoded by nuclear genes and help in protein synthesis within the mitochondrion. Mitochondrial ribosomes (mitoribosomes) consist of a small 28S subunit and a large 39S subunit. They have an estimated 75% protein to rRNA composition compared to prokaryotic ribosomes, where this ratio is reversed. Another difference between mammalian mitoribosomes and prokaryotic ribosomes is that the latter contain a 5S rRNA. Among different species, the proteins comprising the mitoribosome differ greatly in sequence, and sometimes in biochemical properties, which prevents easy recognition by sequence homology. This gene encodes a 28S subunit protein that belongs to the ribosomal protein S12P family. The encoded protein is a key component of the ribosomal small subunit and controls the decoding fidelity and susceptibility to aminoglycoside antibiotics. The gene for mitochondrial seryl-tRNA synthetase is located upstream and adjacent to this gene, and both genes are possible candidates for the autosomal dominant deafness gene (DFNA4). Splice variants that differ in the 5' UTR have been found for this gene; all three variants encode the same protein. [provided by RefSeq, Jul 2008]."
red,,ENSG00000228300.14,0.8105,family with sequence similarity 174 member C,,,,,,No summary available.
red,NUBP2,ENSG00000095906.17,0.8052,"NUBP iron-sulfur cluster assembly factor 2, cytosolic",CFD1; CIAO6; NBP 2,10101,0.0,4.2,4.2,"This gene encodes an adenosine triphosphate (ATP) and metal-binding protein that is required for the assembly of cyotosolic iron-sulfur proteins. The encoded protein functions in a heterotetramer with nucleotide-binding protein 1 (NUBP1). Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2013]."
magenta,APOBEC4,ENSG00000173627.8,0.8863,apolipoprotein B mRNA editing enzyme catalytic polypeptide like 4,C1orf169,403314,0.0,7.4,7.3,"This gene encodes a member of the AID/APOBEC family of polynucleotide (deoxy)cytidine deaminases, which convert cytidine to uridine. Other AID/APOBEC family members are involved in mRNA editing, somatic hypermutation and recombination of immunoglobulin genes, and innate immunity to retroviral infection. [provided by RefSeq, Jul 2008]."
magenta,CFAP107,ENSG00000157330.10,0.8564,cilia and flagella associated protein 107,C1orf158,93190,0.1,0.7,0.8,No summary available.
magenta,TEKT1,ENSG00000167858.13,0.8484,tektin 1,,83659,0.1,0.7,0.8,"This gene product belongs to the tektin family of proteins. Tektins comprise a family of filament-forming proteins that are coassembled with tubulins to form ciliary and flagellar microtubules. This gene is predominantly expressed in the testis and in mouse, tektin 1 mRNA was localized to the spermatocytes and round spermatids in the seminiferous tubules, indicating that it may play a role in spermatogenesis. [provided by RefSeq, Jul 2008]."
magenta,ZBBX,ENSG00000169064.13,0.8399,zinc finger B-box domain containing,,79740,1.2,2.0,3.0,"Predicted to enable zinc ion binding activity. Predicted to be involved in cilium movement. Predicted to be active in motile cilium. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,WDR38,ENSG00000136918.8,0.8386,WD repeat domain 38,,401551,0.2,0.9,1.1,"Predicted to act upstream of or within hematopoietic progenitor cell differentiation. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,CDHR4,ENSG00000187492.9,0.831,cadherin related family member 4,CDH29; PRO34300,389118,0.5,0.5,0.9,"Predicted to enable calcium ion binding activity. Predicted to be involved in cell adhesion. Predicted to be located in membrane. Predicted to be integral component of membrane. Predicted to be integral component of plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,CDC20B,ENSG00000164287.13,0.8283,cell division cycle 20B,G6VTS76519,166979,0.2,1.1,1.3,"Predicted to enable anaphase-promoting complex binding activity and ubiquitin ligase activator activity. Predicted to be involved in anaphase-promoting complex-dependent catabolic process and positive regulation of anaphase-promoting complex-dependent catabolic process. Predicted to be part of anaphase-promoting complex. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,MAP3K19,ENSG00000176601.13,0.8244,mitogen-activated protein kinase kinase kinase 19,RCK; YSK4,80122,0.8,0.1,0.8,"Predicted to enable ATP binding activity; protein serine kinase activity; and protein serine/threonine kinase activity. Predicted to be involved in protein phosphorylation. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,AKAP14,ENSG00000186471.13,0.8224,A-kinase anchoring protein 14,AKAP28; PRKA14,158798,0.1,0.5,0.6,"The A-kinase anchor proteins (AKAPs) are a group of structurally diverse proteins, which have the common function of binding to the regulatory subunit of protein kinase A (PKA) and confining the holoenzyme to discrete locations within the cell. This gene encodes a member of the AKAP family. The protein anchors PKA in ciliary axonemes and, in this way, may play a role in regulating ciliary beat frequency. Alternate transcriptional splice variants, encoding different isoforms, have been characterized. [provided by RefSeq, Jul 2008]."
magenta,CIMIP1,ENSG00000124237.6,0.8184,ciliary microtubule inner protein 1,C20orf85; LLC1; bA196N14.1,128602,0.0,4.7,4.6,No summary available.
magenta,FOXN4,ENSG00000139445.18,0.8005,forkhead box N4,,121643,0.1,0.2,0.3,"Members of the winged-helix/forkhead family of transcription factors, such as FOXN4, are characterized by a 110-amino acid DNA-binding domain that can fold into a variant of the helix-turn-helix motif consisting of 3 alpha helices flanked by 2 large loops or wings. These transcription factors are involved in a variety of biologic processes as key regulators in development and metabolism (Li et al., 2004 [PubMed 15363391]).[supplied by OMIM, Mar 2008]."
magenta,KNCN,ENSG00000162456.10,0.7965,kinocilin,Kino; L5,148930,0.0,0.7,0.6,"Predicted to be located in apical part of cell; cytoplasm; and microtubule cytoskeleton. Predicted to be active in several cellular components, including apical plasma membrane; cytoskeleton; and kinocilium. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,ADGB,ENSG00000118492.17,0.796,androglobin,C6orf103; CAPN16,79747,0.9,0.9,1.8,"Predicted to enable calcium-dependent cysteine-type endopeptidase activity; heme binding activity; and oxygen binding activity. Predicted to be involved in proteolysis. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,DNAAF6,ENSG00000080572.13,0.7927,dynein axonemal assembly factor 6,CILD36; CXorf41; NYSAR97; PIH1D3; TWISTER,139212,0.1,0.3,0.4,"Enables dynein intermediate chain binding activity. Involved in flagellated sperm motility; inner dynein arm assembly; and outer dynein arm assembly. Located in trans-Golgi network. Implicated in primary ciliary dyskinesia 36. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,ROPN1L,ENSG00000145491.12,0.7809,rhophilin associated tail protein 1 like,ASP; LINC01513; RSPH11; TCONS_00009352,83853,0.2,2.1,2.2,"This gene encodes a member of the ropporin family. The encoded protein is present in sperm and interacts with A-kinase anchoring protein, AKAP3, through the amphipathic helix region of AKAP3. Alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Oct 2014]."
magenta,TUBA4B,ENSG00000243910.8,0.7767,tubulin alpha 4b,TUBA4,80086,0.0,0.7,0.6,"Predicted to enable GTP binding activity. Predicted to be a structural constituent of cytoskeleton. Predicted to be involved in microtubule cytoskeleton organization and mitotic cell cycle. Predicted to be active in cytoplasm and microtubule. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,CFAP276,ENSG00000179902.13,0.7713,cilia and flagella associated protein 276,C10orf194; C1orf194,127003,0.2,0.6,0.7,"Predicted to enable heme binding activity and heme transmembrane transporter activity. Predicted to be involved in heme export. Located in cytoplasm and cytoskeleton. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,CFAP141,ENSG00000163263.7,0.7665,cilia and flagella associated protein 141,C1orf189,388701,0.1,8.6,8.6,No summary available.
magenta,C7orf57,ENSG00000164746.14,0.7531,chromosome 7 open reading frame 57,FCAP33,136288,0.2,0.3,0.5,No summary available.
magenta,FOXJ1,ENSG00000129654.8,0.7509,forkhead box J1,CILD43; FKHL13; HFH-4; HFH4,2302,0.0,4.0,4.0,"This gene encodes a member of the forkhead family of transcription factors. Similar genes in zebrafish and mouse have been shown to regulate the transcription of genes that control the production of motile cilia. The mouse ortholog also functions in the determination of left-right asymmetry. Polymorphisms in this gene are associated with systemic lupus erythematosus and allergic rhinitis.[provided by RefSeq, Sep 2009]."
brown,ESR1,ENSG00000091831.24,0.8902,estrogen receptor 1,ER; ESR; ESRA; ESTRR; Era; NR3A1,2099,0.8,2.2,3.0,"This gene encodes an estrogen receptor and ligand-activated transcription factor. The canonical protein contains an N-terminal ligand-independent transactivation domain, a central DNA binding domain, a hinge domain, and a C-terminal ligand-dependent transactivation domain. The protein localizes to the nucleus where it may form either a homodimer or a heterodimer with estrogen receptor 2. The protein encoded by this gene regulates the transcription of many estrogen-inducible genes that play a role in growth, metabolism, sexual development, gestation, and other reproductive functions and is expressed in many non-reproductive tissues. The receptor encoded by this gene plays a key role in breast cancer, endometrial cancer, and osteoporosis. This gene is reported to have dozens of transcript variants due to the use of alternate promoters and alternative splicing, however, the full-length nature of many of these variants remain uncertain. [provided by RefSeq, Jul 2020]."
brown,MLPH,ENSG00000115648.14,0.8742,melanophilin,SLAC2-A,79083,0.8,0.7,1.4,"This gene encodes a member of the exophilin subfamily of Rab effector proteins. The protein forms a ternary complex with the small Ras-related GTPase Rab27A in its GTP-bound form and the motor protein myosin Va. A similar protein complex in mouse functions to tether pigment-producing organelles called melanosomes to the actin cytoskeleton in melanocytes, and is required for visible pigmentation in the hair and skin. A mutation in this gene results in Griscelli syndrome type 3, which is characterized by a silver-gray hair color and abnormal pigment distribution in the hair shaft. Several alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2013]."
brown,TBC1D9,ENSG00000109436.8,0.8698,TBC1 domain family member 9,GRAMD9; MDR1,23158,0.6,0.7,1.2,"Predicted to enable GTPase activator activity. Predicted to be involved in activation of GTPase activity and intracellular protein transport. [provided by Alliance of Genome Resources, Apr 2022]"
brown,FOXA1,ENSG00000129514.8,0.8689,forkhead box A1,HNF3A; TCF3A,3169,2.9,1.5,4.3,"This gene encodes a member of the forkhead class of DNA-binding proteins. These hepatocyte nuclear factors are transcriptional activators for liver-specific transcripts such as albumin and transthyretin, and they also interact with chromatin. Similar family members in mice have roles in the regulation of metabolism and in the differentiation of the pancreas and liver. [provided by RefSeq, Jul 2008]."
brown,AGR3,ENSG00000173467.9,0.8687,"anterior gradient 3, protein disulphide isomerase family member",AG-3; AG3; BCMP11; HAG3; PDIA18; hAG-3,155465,0.0,0.7,0.6,"This gene encodes a member of the disulfide isomerase (PDI) family of endoplasmic reticulum (ER) proteins that catalyze protein folding and thiol-disulfide interchange reactions. The encoded protein has an N-terminal ER-signal sequence, a catalytically active thioredoxin domain, and a C-terminal ER-retention sequence. This gene is expressed in ciliated airway epithelial cells and, in mouse, plays a role in ciliary beat frequency in multiciliated cells. This gene is also over-expressed in breast, ovarian, and prostrate cancers. [provided by RefSeq, Dec 2016]."
brown,XBP1,ENSG00000100219.16,0.8564,X-box binding protein 1,TREB-5; TREB5; XBP-1; XBP2,7494,0.4,0.5,0.8,"This gene encodes a transcription factor that regulates MHC class II genes by binding to a promoter element referred to as an X box. This gene product is a bZIP protein, which was also identified as a cellular transcription factor that binds to an enhancer in the promoter of the T cell leukemia virus type 1 promoter. It may increase expression of viral proteins by acting as the DNA binding partner of a viral transactivator. It has been found that upon accumulation of unfolded proteins in the endoplasmic reticulum (ER), the mRNA of this gene is processed to an active form by an unconventional splicing mechanism that is mediated by the endonuclease inositol-requiring enzyme 1 (IRE1). The resulting loss of 26 nt from the spliced mRNA causes a frame-shift and an isoform XBP1(S), which is the functionally active transcription factor. The isoform encoded by the unspliced mRNA, XBP1(U), is constitutively expressed, and thought to function as a negative feedback regulator of XBP1(S), which shuts off transcription of target genes during the recovery phase of ER stress. A pseudogene of XBP1 has been identified and localized to chromosome 5. [provided by RefSeq, Jul 2008]."
brown,C5AR2,ENSG00000134830.6,0.8528,complement C5a receptor 2,C5L2; GPF77; GPR77,27202,0.2,0.5,0.6,"This gene encodes a G-protein coupled receptor 1 family member involved in the complement system of the innate immune response. Unlike classical G-protein coupled receptors, the encoded protein does not associate with intracellular G-proteins. It may instead modulate signal transduction through the beta-arrestin pathway, and may alternatively act as a decoy receptor. This gene may be involved in coronary artery disease and in the pathogenesis of sepsis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2012]."
brown,GATA3,ENSG00000107485.18,0.8499,GATA binding protein 3,HDR; HDRS,2625,11.9,3.0,14.6,"This gene encodes a protein which belongs to the GATA family of transcription factors. The protein contains two GATA-type zinc fingers and is an important regulator of T-cell development and plays an important role in endothelial cell biology. Defects in this gene are the cause of hypoparathyroidism with sensorineural deafness and renal dysplasia. [provided by RefSeq, Nov 2009]."
brown,CA12,ENSG00000074410.14,0.8445,carbonic anhydrase 12,CA-XII; CAXII; HsT18816; T18816,771,0.1,0.6,0.6,"Carbonic anhydrases (CAs) are a large family of zinc metalloenzymes that catalyze the reversible hydration of carbon dioxide. They participate in a variety of biological processes, including respiration, calcification, acid-base balance, bone resorption, and the formation of aqueous humor, cerebrospinal fluid, saliva, and gastric acid. This gene product is a type I membrane protein that is highly expressed in normal tissues, such as kidney, colon and pancreas, and has been found to be overexpressed in 10% of clear cell renal carcinomas. Three transcript variants encoding different isoforms have been identified for this gene. [provided by RefSeq, Jun 2014]."
brown,CFAP99,ENSG00000206113.11,0.8334,cilia and flagella associated protein 99,,402160,0.0,0.9,0.9,"Predicted to be located in motile cilium. [provided by Alliance of Genome Resources, Apr 2022]"
brown,ZNF552,ENSG00000178935.5,0.8254,zinc finger protein 552,,79818,0.4,2.2,2.6,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
brown,KCNJ11,ENSG00000187486.5,0.8154,potassium inwardly rectifying channel subfamily J member 11,BIR; HHF2; IKATP; KIR6.2; MODY13; PHHI; PNDM2; TNDM3,3767,0.2,0.8,1.0,"Potassium channels are present in most mammalian cells, where they participate in a wide range of physiologic responses. The protein encoded by this gene is an integral membrane protein and inward-rectifier type potassium channel. The encoded protein, which has a greater tendency to allow potassium to flow into a cell rather than out of a cell, is controlled by G-proteins and is found associated with the sulfonylurea receptor SUR. Mutations in this gene are a cause of familial persistent hyperinsulinemic hypoglycemia of infancy (PHHI), an autosomal recessive disorder characterized by unregulated insulin secretion. Defects in this gene may also contribute to autosomal dominant non-insulin-dependent diabetes mellitus type II (NIDDM), transient neonatal diabetes mellitus type 3 (TNDM3), and permanent neonatal diabetes mellitus (PNDM). Multiple alternatively spliced transcript variants that encode different protein isoforms have been described for this gene. [provided by RefSeq, Oct 2009]."
brown,ANXA9,ENSG00000143412.10,0.8095,annexin A9,ANX31,8416,0.4,9.3,9.6,"The annexins are a family of calcium-dependent phospholipid-binding proteins. Members of the annexin family contain 4 internal repeat domains, each of which includes a type II calcium-binding site. The calcium-binding sites are required for annexins to aggregate and cooperatively bind anionic phospholipids and extracellular matrix proteins. This gene encodes a divergent member of the annexin protein family in which all four homologous type II calcium-binding sites in the conserved tetrad core contain amino acid substitutions that ablate their function. However, structural analysis suggests that the conserved putative ion channel formed by the tetrad core is intact. [provided by RefSeq, Jul 2008]."
brown,PRR15,ENSG00000176532.4,0.8092,proline rich 15,,222171,0.0,0.7,0.6,No summary available.
brown,ZMYND10,ENSG00000004838.14,0.8069,zinc finger MYND-type containing 10,BLU; CILD22; DNAAF7; FLU,51364,0.3,0.4,0.6,"This gene encodes a protein containing a MYND-type zinc finger domain that likely functions in assembly of the dynein motor. Mutations in this gene can cause primary ciliary dyskinesia. This gene is also considered a tumor suppressor gene and is often mutated, deleted, or hypermethylated and silenced in cancer cells. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Aug 2015]."
brown,DEGS2,ENSG00000168350.8,0.8032,"delta 4-desaturase, sphingolipid 2",C14orf66; DES2; FADS8,123099,0.1,0.7,0.8,"This gene encodes a bifunctional enzyme that is involved in the biosynthesis of phytosphingolipids in human skin and in other phytosphingolipid-containing tissues. This enzyme can act as a sphingolipid delta(4)-desaturase, and also as a sphingolipid C4-hydroxylase. [provided by RefSeq, Oct 2008]."
brown,AGR2,ENSG00000106541.12,0.803,"anterior gradient 2, protein disulphide isomerase family member",AG-2; AG2; GOB-4; HAG-2; HEL-S-116; HPC8; PDIA17; RIFTD; XAG-2,10551,0.0,0.7,0.6,"This gene encodes a member of the disulfide isomerase (PDI) family of endoplasmic reticulum (ER) proteins that catalyze protein folding and thiol-disulfide interchange reactions. The encoded protein has an N-terminal ER-signal sequence, a catalytically active thioredoxin domain, and a C-terminal ER-retention sequence. This protein plays a role in cell migration, cellular transformation and metastasis and is as a p53 inhibitor. As an ER-localized molecular chaperone, it plays a role in the folding, trafficking, and assembly of cysteine-rich transmembrane receptors and the cysteine-rich intestinal gylcoprotein mucin. This gene has been implicated in inflammatory bowel disease and cancer progression. [provided by RefSeq, Mar 2017]."
brown,SLC44A4,ENSG00000204385.13,0.7965,solute carrier family 44 member 4,C6orf29; CTL4; DFNA72; NG22; TPPT; hTPPT1,80736,0.3,1.2,1.5,"The protein encoded by this gene may be a sodium-dependent transmembrane transport protein involved in the uptake of choline by cholinergic neurons. Defects in this gene can cause sialidosis, a lysosomal storage disease. Three transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, May 2010]."
brown,ABAT,ENSG00000183044.12,0.7915,4-aminobutyrate aminotransferase,GABA-AT; GABAT; NPD009,18,0.4,3.8,4.2,"4-aminobutyrate aminotransferase (ABAT) is responsible for catabolism of gamma-aminobutyric acid (GABA), an important, mostly inhibitory neurotransmitter in the central nervous system, into succinic semialdehyde. The active enzyme is a homodimer of 50-kD subunits complexed to pyridoxal-5-phosphate. The protein sequence is over 95% similar to the pig protein. GABA is estimated to be present in nearly one-third of human synapses. ABAT in liver and brain is controlled by 2 codominant alleles with a frequency in a Caucasian population of 0.56 and 0.44. The ABAT deficiency phenotype includes psychomotor retardation, hypotonia, hyperreflexia, lethargy, refractory seizures, and EEG abnormalities. Multiple alternatively spliced transcript variants encoding the same protein isoform have been found for this gene. [provided by RefSeq, Jul 2008]."
brown,FBP1,ENSG00000165140.11,0.7866,fructose-bisphosphatase 1,FBP,2203,0.6,0.3,0.8,"Fructose-1,6-bisphosphatase 1, a gluconeogenesis regulatory enzyme, catalyzes the hydrolysis of fructose 1,6-bisphosphate to fructose 6-phosphate and inorganic phosphate. Fructose-1,6-diphosphatase deficiency is associated with hypoglycemia and metabolic acidosis. [provided by RefSeq, Jul 2008]."
pink,PIGQ,ENSG00000007541.17,0.8667,phosphatidylinositol glycan anchor biosynthesis class Q,DEE77; EIEE77; GPI1; GPIBD19; MCAHS4; c407A10.1,9091,0.6,3.9,4.4,"This gene is involved in the first step in glycosylphosphatidylinositol (GPI)-anchor biosynthesis. The GPI-anchor is a glycolipid found on many blood cells and serves to anchor proteins to the cell surface. This gene encodes a N-acetylglucosaminyl transferase component that is part of the complex that catalyzes transfer of N-acetylglucosamine (GlcNAc) from UDP-GlcNAc to phosphatidylinositol (PI). Alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jun 2012]."
pink,ROGDI,ENSG00000067836.13,0.8549,rogdi atypical leucine zipper,KTZS; RAV2; ROGD1,79641,0.1,4.0,4.1,"This gene encodes a protein of unknown function. Loss-of-function mutation in this gene cause Kohlschutter-Tonz syndrome. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Mar 2012]"
pink,NME3,ENSG00000103024.7,0.8549,NME/NM23 nucleoside diphosphate kinase 3,DR-nm23; NDK3; NDPK-C; NDPKC; NM23-H3; NM23H3; c371H6.2,4832,0.0,4.2,4.2,"Predicted to enable nucleoside diphosphate kinase activity. Predicted to be involved in apoptotic process and nucleotide metabolic process. Predicted to be located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
pink,FLYWCH2,ENSG00000162076.13,0.8353,FLYWCH family member 2,,114984,0.0,3.8,3.8,"Enables RNA binding activity. [provided by Alliance of Genome Resources, Apr 2022]"
pink,MCRIP2,ENSG00000172366.20,0.8298,MAPK regulated corepressor interacting protein 2,C16orf14; FAM195A; c349E10.1,84331,0.1,3.9,4.0,"Located in cytoplasmic stress granule and nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
pink,SIGIRR,ENSG00000185187.13,0.8223,single Ig and TIR domain containing,IL-1R8; TIR8,59307,0.0,1.1,1.1,"Predicted to enable NAD+ nucleosidase activity. Involved in negative regulation of DNA-binding transcription factor activity. Located in membrane. [provided by Alliance of Genome Resources, Apr 2022]"
pink,LOC122513141,ENSG00000284976.1,0.8175,ring finger protein-like,,122513141,0.0,0.0,0.0,No summary available.
pink,CCDC24,ENSG00000159214.13,0.8158,coiled-coil domain containing 24,,149473,0.3,1.1,1.4,"Predicted to act upstream of or within blastocyst hatching. [provided by Alliance of Genome Resources, Apr 2022]"
pink,WDR24,ENSG00000127580.17,0.8154,WD repeat domain 24,C16orf21; JFP7,84219,0.3,3.9,4.2,"Involved in cellular response to amino acid starvation; positive regulation of TOR signaling; and regulation of autophagy. Located in cytosol and lysosomal membrane. Part of GATOR2 complex. [provided by Alliance of Genome Resources, Apr 2022]"
pink,RAB40C,ENSG00000197562.10,0.8131,"RAB40C, member RAS oncogene family",RARL; RASL8C,57799,0.0,3.9,3.9,"Predicted to enable GDP binding activity; GTP binding activity; and GTPase activity. Predicted to be involved in protein localization to plasma membrane. Predicted to be located in perinuclear region of cytoplasm. Predicted to be active in endosome; plasma membrane; and synaptic vesicle. [provided by Alliance of Genome Resources, Apr 2022]"
pink,NUDT16L1,ENSG00000168101.14,0.8124,nudix hydrolase 16 like 1,SDOS; TIRR,84309,0.1,4.1,4.2,"Enables snoRNA binding activity. Involved in negative regulation of double-strand break repair via nonhomologous end joining. Located in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
pink,ANTKMT,ENSG00000103254.10,0.7986,adenine nucleotide translocase lysine methyltransferase,ANT-KMT; C16orf24; FAM173A,65990,0.0,3.9,3.9,"Enables protein-lysine N-methyltransferase activity. Involved in peptidyl-lysine trimethylation. Located in mitochondrion. [provided by Alliance of Genome Resources, Apr 2022]"
pink,CIAO3,ENSG00000103245.14,0.7942,cytosolic iron-sulfur assembly component 3,HPRN; IOP1; LET1L; NAR1; NARFL; PRN,64428,0.1,4.0,4.1,"Predicted to enable 4 iron, 4 sulfur cluster binding activity. Involved in several processes, including iron-sulfur cluster assembly; oxygen homeostasis; and response to hypoxia. Part of CIA complex. [provided by Alliance of Genome Resources, Apr 2022]"
pink,LMNTD2,ENSG00000185522.9,0.7875,lamin tail domain containing 2,C11orf35,256329,0.1,0.9,1.0,"Predicted to be a structural constituent of chromatin. Predicted to be involved in regulation of chromatin assembly. Predicted to act upstream of or within positive regulation of mRNA splicing, via spliceosome. Predicted to be active in lamin filament. [provided by Alliance of Genome Resources, Apr 2022]"
pink,PCSK4,ENSG00000115257.15,0.7854,proprotein convertase subtilisin/kexin type 4,PC4; SPC5,54760,0.3,1.1,1.4,"This gene encodes a member of the subtilisin-like proprotein convertase family, which includes proteases that process protein and peptide precursors trafficking through regulated or constitutive branches of the secretory pathway. The encoded protein undergoes an initial autocatalytic processing event in the ER to generate a heterodimer which exits the ER and sorts to subcellular compartments where a second autocatalytic even takes place and the catalytic activity is acquired. This gene encodes one of the seven basic amino acid-specific members which cleave their substrates at single or paired basic residues. The protease is expressed only in the testis, placenta, and ovary. It plays a critical role in fertilization, fetoplacental growth, and embryonic development and processes multiple prohormones including pro-pituitary adenylate cyclase-activating protein and pro-insulin-like growth factor II. [provided by RefSeq, Jan 2014]."
pink,RABEP2,ENSG00000177548.13,0.7783,"rabaptin, RAB GTPase binding effector protein 2",FRA,79874,0.8,3.6,4.2,"Predicted to enable GTPase activator activity and growth factor activity. Involved in regulation of cilium assembly. Located in cytosol; intracellular membrane-bounded organelle; and microtubule organizing center. [provided by Alliance of Genome Resources, Apr 2022]"
