Module,GeneSymbol,EnsemblID,kME,Full_Name,Aliases,EntrezID,BRCA_Mutation_pct,BRCA_CNA_pct,BRCA_Altered_pct,Functional_Summary
magenta,DRC7,ENSG00000159625.15,0.7876,dynein regulatory complex subunit 7,C16orf50; CCDC135; CFAP50; FAP50,84229,0.8,1.3,2.0,"Predicted to be involved in flagellated sperm motility. Located in cytoplasm. [provided by Alliance of Genome Resources, Apr 2022]"
magenta,SNTN,ENSG00000188817.8,0.783,"sentan, cilia apical structure protein",S100A1L; S100AL; sentan,132203,0.1,0.6,0.6,"Predicted to enable calcium ion binding activity and calcium-dependent protein binding activity. Predicted to be located in cilium. [provided by Alliance of Genome Resources, Apr 2022]"
black,DMXL1,ENSG00000172869.14,0.9089,Dmx like 1,,1657,2.0,0.6,2.5,"The protein encoded by this gene is a member of the WD repeat superfamily of proteins, which have regulatory functions. This gene is expressed in many tissue types including several types of eye tissue, and it has been associated with ocular phenotypes. In addition, it is upregulated in cultured cells that overexpress growth factor independence 1B, a transcription factor that is essential for hematopoietic cell development. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2014]."
black,BLTP1,ENSG00000138688.15,0.9027,bridge-like lipid transfer protein family member 1,ALKKUCS; FSA; KIAA1109; Tweek,84162,2.8,0.6,3.3,"This gene is located on the long arm of chromosome 4 in a region that is associated with susceptibility to celiac disease. The encoded protein is similar to a Chinese hamster protein that is associated with spermatocyte and adipocyte differentiation. The C-terminus of the protein is also similar to a Caenorhabditis elegans protein that plays a role in lipid storage. In mammals, this protein is thought to function in the regulation of epithelial growth and differentiation, and in tumor development. [provided by RefSeq, Oct 2009]."
black,POLK,ENSG00000122008.15,0.8945,DNA polymerase kappa,DINB1; DINP; POLQ,51426,0.3,0.8,1.1,"This gene encodes a member of the DNA polymerase type-Y family of proteins. The encoded protein is a specialized DNA polymerase that catalyzes translesion DNA synthesis, which allows DNA replication in the presence of DNA lesions. Human cell lines lacking a functional copy of this gene exhibit impaired genome integrity and enhanced susceptibility to oxidative damage. Mutations in this gene that impair enzyme activity may be associated with prostate cancer in human patients. [provided by RefSeq, Sep 2016]."
black,TTBK2,ENSG00000128881.17,0.8715,tau tubulin kinase 2,SCA11; TTBK,146057,0.8,0.4,1.1,"This gene encodes a serine-threonine kinase that putatively phosphorylates tau and tubulin proteins. Mutations in this gene cause spinocerebellar ataxia type 11 (SCA11); a neurodegenerative disease characterized by progressive ataxia and atrophy of the cerebellum and brainstem. [provided by RefSeq, Aug 2009]."
black,TCP11L2,ENSG00000166046.11,0.8697,t-complex 11 like 2,,255394,0.5,0.3,0.7,"Predicted to be involved in signal transduction. [provided by Alliance of Genome Resources, Apr 2022]"
black,PJA2,ENSG00000198961.10,0.859,praja ring finger ubiquitin ligase 2,Neurodap1; RNF131,9867,0.8,0.7,1.4,"Enables protein kinase A catalytic subunit binding activity; protein kinase A regulatory subunit binding activity; and ubiquitin-protein transferase activity. Involved in several processes, including protein ubiquitination; regulation of macrophage activation; and regulation of signal transduction. Located in cytoplasm; intermediate filament cytoskeleton; and plasma membrane. [provided by Alliance of Genome Resources, Apr 2022]"
black,AKAP11,ENSG00000023516.9,0.8446,A-kinase anchoring protein 11,AKAP-11; AKAP220; PPP1R44; PRKA11,11215,1.2,1.7,2.9,"The A-kinase anchor proteins (AKAPs) are a group of structurally diverse proteins, which have the common function of binding to the regulatory subunit of protein kinase A (PKA) and confining the holoenzyme to discrete locations within the cell. This gene encodes a member of the AKAP family. The encoded protein is expressed at high levels throughout spermatogenesis and in mature sperm. It binds the RI and RII subunits of PKA in testis. It may serve a function in cell cycle control of both somatic cells and germ cells in addition to its putative role in spermatogenesis and sperm function. [provided by RefSeq, Jul 2008]."
black,TOGARAM1,ENSG00000198718.13,0.8427,TOG array regulator of axonemal microtubules 1,FAM179B; JBTS37; KIAA0423,23116,1.0,0.5,1.5,"Predicted to enable microtubule binding activity. Predicted to be involved in organelle assembly and positive regulation of microtubule polymerization. Predicted to be located in ciliary basal body. Predicted to be active in cilium and microtubule cytoskeleton. Predicted to colocalize with microtubule. Implicated in Joubert syndrome. [provided by Alliance of Genome Resources, Apr 2022]"
black,CREBRF,ENSG00000164463.12,0.8299,CREB3 regulatory factor,C5orf41; LRF,153222,0.6,0.9,1.5,"Enables DNA-binding transcription activator activity, RNA polymerase II-specific and RNA polymerase II transcription regulatory region sequence-specific DNA binding activity. Involved in several processes, including negative regulation of endoplasmic reticulum unfolded protein response; positive regulation of transport; and regulation of transcription by RNA polymerase II. Located in cytoplasm and nuclear body. [provided by Alliance of Genome Resources, Apr 2022]"
black,BAZ2B,ENSG00000123636.18,0.821,bromodomain adjacent to zinc finger domain 2B,WALp4,29994,2.1,0.3,2.3,"This gene belongs to the bromodomain gene family. Members of this gene family encode proteins that are integral components of chromatin remodeling complexes. The encoded protein showed strong preference for the activating H3K14Ac mark in a histone peptide screen, suggesting a potential role in transcriptional activation. This gene may be associated with susceptibility to sudden cardiac death (SCD). [provided by RefSeq, Aug 2016]."
black,SHPRH,ENSG00000146414.16,0.8176,SNF2 histone linker PHD RING helicase,RAD5; bA545I5.2,257218,0.9,0.9,1.8,"SHPRH is a ubiquitously expressed protein that contains motifs characteristics of several DNA repair proteins, transcription factors, and helicases. SHPRH is a functional homolog of S. cerevisiae RAD5 (Unk et al., 2006 [PubMed 17108083]).[supplied by OMIM, Mar 2008]."
black,FAM13B,ENSG00000031003.10,0.8165,family with sequence similarity 13 member B,ARHGAP49; C5orf5; FAM13B1; KHCHP; N61,51306,0.8,0.3,1.0,"Predicted to enable GTPase activator activity. Predicted to be involved in regulation of small GTPase mediated signal transduction. Predicted to be located in cytosol. [provided by Alliance of Genome Resources, Apr 2022]"
black,MED13L,ENSG00000123066.9,0.8162,mediator complex subunit 13L,MRFACD; PROSIT240; THRAP2; TRAP240L,23389,1.4,0.5,1.8,"The protein encoded by this gene is a subunit of the Mediator complex, a large complex of proteins that functions as a transcriptional coactivator for most RNA polymerase II-transcribed genes. The encoded protein is involved in early development of the heart and brain. Defects in this gene are a cause of transposition of the great arteries, dextro-looped (DTGA).[provided by RefSeq, Jul 2010]."
black,NFAT5,ENSG00000102908.22,0.8108,nuclear factor of activated T cells 5,NF-AT5; NFATL1; NFATZ; OREBP; TONEBP,10725,0.8,1.7,2.4,"The product of this gene is a member of the nuclear factors of activated T cells family of transcription factors. Proteins belonging to this family play a central role in inducible gene transcription during the immune response. This protein regulates gene expression induced by osmotic stress in mammalian cells. Unlike monomeric members of this protein family, this protein exists as a homodimer and forms stable dimers with DNA elements. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]."
black,ZNF106,ENSG00000103994.18,0.8081,zinc finger protein 106,SH3BP3; ZFP106; ZNF474,64397,1.1,0.6,1.7,"Enables RNA binding activity. Predicted to be involved in insulin receptor signaling pathway. Predicted to be located in nuclear speck and nucleolus. Predicted to be active in cytosol and membrane. [provided by Alliance of Genome Resources, Apr 2022]"
black,MYO9A,ENSG00000066933.16,0.8061,myosin IXA,CMS24,4649,1.3,1.2,2.5,"This gene encodes a member of the myosin superfamily. The protein represents an unconventional myosin; it should not be confused with the conventional non-muscle myosin-9 (MYH9). Unconventional myosins contain the basic domains of conventional myosins and are further distinguished from class members by their tail domains. They function as actin-based molecular motors. Mutations in this gene have been associated with Bardet-Biedl Syndrome. [provided by RefSeq, Dec 2011]."
black,AFF1,ENSG00000172493.22,0.804,ALF transcription elongation factor 1,AF4; FEL; MLLT2; PBM1,4299,1.2,0.7,1.8,"This gene encodes a member of the AF4/ lymphoid nuclear protein related to the Fragile X E syndrome (FRAXE) family of proteins, which have been implicated in human childhood lymphoblastic leukemia, fragile chromosome X intellectual disability, and ataxia. It is the prevalent mixed-lineage leukemia fusion gene associated with spontaneous acute lymphoblastic leukemia. Members of this family have three conserved domains: an N-terminal homology domain, an AF4/ lymphoid nuclear protein domain, and a C-terminal homology domain. The protein functions as a regulator of RNA polymerase II-mediated transcription through elongation and chromatin remodeling functions. Through RNA interference screens, this gene has been shown to promote the expression of CD133, a plasma membrane glycoprotein required for leukemia cell survival. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Jul 2017]."
black,VPS13C,ENSG00000129003.19,0.8022,vacuolar protein sorting 13 homolog C,BLTP5C; PARK23,54832,2.8,0.5,3.2,"This gene encodes a member of the vacuolar protein sorting-associated 13 gene family. Alternate splicing results in multiple transcript variants. [provided by RefSeq, Oct 2010]"
black,CEP120,ENSG00000168944.17,0.8015,centrosomal protein 120,CCDC100; JBTS31; SRTD13,153241,0.8,0.6,1.4,"This gene encodes a protein that functions in the microtubule-dependent coupling of the nucleus and the centrosome. A similar protein in mouse plays a role in both interkinetic nuclear migration, which is a characteristic pattern of nuclear movement in neural progenitors, and in neural progenitor self-renewal. Mutations in this gene are predicted to result in neurogenic defects. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Oct 2009]."
black,RAB11FIP2,ENSG00000107560.12,0.7956,RAB11 family interacting protein 2,Rab11-FIP2; nRip11,22841,0.3,0.1,0.4,"Enables protein homodimerization activity and protein kinase binding activity. Involved in several processes, including TRAM-dependent toll-like receptor 4 signaling pathway; phagocytosis; and positive regulation of GTPase activity. Located in endosome; nucleoplasm; and phagocytic cup. [provided by Alliance of Genome Resources, Apr 2022]"
brown,ESR1,ENSG00000091831.24,0.8856,estrogen receptor 1,ER; ESR; ESRA; ESTRR; Era; NR3A1,2099,0.8,2.2,3.0,"This gene encodes an estrogen receptor and ligand-activated transcription factor. The canonical protein contains an N-terminal ligand-independent transactivation domain, a central DNA binding domain, a hinge domain, and a C-terminal ligand-dependent transactivation domain. The protein localizes to the nucleus where it may form either a homodimer or a heterodimer with estrogen receptor 2. The protein encoded by this gene regulates the transcription of many estrogen-inducible genes that play a role in growth, metabolism, sexual development, gestation, and other reproductive functions and is expressed in many non-reproductive tissues. The receptor encoded by this gene plays a key role in breast cancer, endometrial cancer, and osteoporosis. This gene is reported to have dozens of transcript variants due to the use of alternate promoters and alternative splicing, however, the full-length nature of many of these variants remain uncertain. [provided by RefSeq, Jul 2020]."
brown,MLPH,ENSG00000115648.14,0.8813,melanophilin,SLAC2-A,79083,0.8,0.7,1.4,"This gene encodes a member of the exophilin subfamily of Rab effector proteins. The protein forms a ternary complex with the small Ras-related GTPase Rab27A in its GTP-bound form and the motor protein myosin Va. A similar protein complex in mouse functions to tether pigment-producing organelles called melanosomes to the actin cytoskeleton in melanocytes, and is required for visible pigmentation in the hair and skin. A mutation in this gene results in Griscelli syndrome type 3, which is characterized by a silver-gray hair color and abnormal pigment distribution in the hair shaft. Several alternatively spliced transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2013]."
brown,FOXA1,ENSG00000129514.8,0.8751,forkhead box A1,HNF3A; TCF3A,3169,2.9,1.5,4.3,"This gene encodes a member of the forkhead class of DNA-binding proteins. These hepatocyte nuclear factors are transcriptional activators for liver-specific transcripts such as albumin and transthyretin, and they also interact with chromatin. Similar family members in mice have roles in the regulation of metabolism and in the differentiation of the pancreas and liver. [provided by RefSeq, Jul 2008]."
brown,TBC1D9,ENSG00000109436.8,0.8739,TBC1 domain family member 9,GRAMD9; MDR1,23158,0.6,0.7,1.2,"Predicted to enable GTPase activator activity. Predicted to be involved in activation of GTPase activity and intracellular protein transport. [provided by Alliance of Genome Resources, Apr 2022]"
brown,TTC6,ENSG00000139865.16,0.8695,tetratricopeptide repeat domain 6,C14orf25; NCRNA00291,319089,0.3,0.0,0.3,No summary available.
brown,THSD4,ENSG00000187720.14,0.8664,thrombospondin type 1 domain containing 4,AAT12; ADAMTSL-6; ADAMTSL6; FVSY9334; PRO34005,79875,0.9,1.3,2.2,"Predicted to enable hydrolase activity. Predicted to be an extracellular matrix structural constituent. Predicted to act upstream of or within elastic fiber assembly. Located in collagen-containing extracellular matrix and extracellular exosome. [provided by Alliance of Genome Resources, Apr 2022]"
brown,XBP1,ENSG00000100219.16,0.8626,X-box binding protein 1,TREB-5; TREB5; XBP-1; XBP2,7494,0.4,0.5,0.8,"This gene encodes a transcription factor that regulates MHC class II genes by binding to a promoter element referred to as an X box. This gene product is a bZIP protein, which was also identified as a cellular transcription factor that binds to an enhancer in the promoter of the T cell leukemia virus type 1 promoter. It may increase expression of viral proteins by acting as the DNA binding partner of a viral transactivator. It has been found that upon accumulation of unfolded proteins in the endoplasmic reticulum (ER), the mRNA of this gene is processed to an active form by an unconventional splicing mechanism that is mediated by the endonuclease inositol-requiring enzyme 1 (IRE1). The resulting loss of 26 nt from the spliced mRNA causes a frame-shift and an isoform XBP1(S), which is the functionally active transcription factor. The isoform encoded by the unspliced mRNA, XBP1(U), is constitutively expressed, and thought to function as a negative feedback regulator of XBP1(S), which shuts off transcription of target genes during the recovery phase of ER stress. A pseudogene of XBP1 has been identified and localized to chromosome 5. [provided by RefSeq, Jul 2008]."
brown,AGR3,ENSG00000173467.9,0.8591,"anterior gradient 3, protein disulphide isomerase family member",AG-3; AG3; BCMP11; HAG3; PDIA18; hAG-3,155465,0.0,0.7,0.6,"This gene encodes a member of the disulfide isomerase (PDI) family of endoplasmic reticulum (ER) proteins that catalyze protein folding and thiol-disulfide interchange reactions. The encoded protein has an N-terminal ER-signal sequence, a catalytically active thioredoxin domain, and a C-terminal ER-retention sequence. This gene is expressed in ciliated airway epithelial cells and, in mouse, plays a role in ciliary beat frequency in multiciliated cells. This gene is also over-expressed in breast, ovarian, and prostrate cancers. [provided by RefSeq, Dec 2016]."
brown,GATA3,ENSG00000107485.18,0.8521,GATA binding protein 3,HDR; HDRS,2625,11.9,3.0,14.6,"This gene encodes a protein which belongs to the GATA family of transcription factors. The protein contains two GATA-type zinc fingers and is an important regulator of T-cell development and plays an important role in endothelial cell biology. Defects in this gene are the cause of hypoparathyroidism with sensorineural deafness and renal dysplasia. [provided by RefSeq, Nov 2009]."
brown,CCDC170,ENSG00000120262.10,0.849,coiled-coil domain containing 170,C6orf97; bA282P11.1,80129,0.8,1.7,2.3,"The function of this gene and its encoded protein is not known. Several genome-wide association studies have implicated the region around this gene to be involved in breast cancer and bone mineral density, but no link to this specific gene has been found. [provided by RefSeq, May 2010]."
brown,C5AR2,ENSG00000134830.6,0.8442,complement C5a receptor 2,C5L2; GPF77; GPR77,27202,0.2,0.5,0.6,"This gene encodes a G-protein coupled receptor 1 family member involved in the complement system of the innate immune response. Unlike classical G-protein coupled receptors, the encoded protein does not associate with intracellular G-proteins. It may instead modulate signal transduction through the beta-arrestin pathway, and may alternatively act as a decoy receptor. This gene may be involved in coronary artery disease and in the pathogenesis of sepsis. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Nov 2012]."
brown,CA12,ENSG00000074410.14,0.843,carbonic anhydrase 12,CA-XII; CAXII; HsT18816; T18816,771,0.1,0.6,0.6,"Carbonic anhydrases (CAs) are a large family of zinc metalloenzymes that catalyze the reversible hydration of carbon dioxide. They participate in a variety of biological processes, including respiration, calcification, acid-base balance, bone resorption, and the formation of aqueous humor, cerebrospinal fluid, saliva, and gastric acid. This gene product is a type I membrane protein that is highly expressed in normal tissues, such as kidney, colon and pancreas, and has been found to be overexpressed in 10% of clear cell renal carcinomas. Three transcript variants encoding different isoforms have been identified for this gene. [provided by RefSeq, Jun 2014]."
brown,ERBB4,ENSG00000178568.15,0.8226,erb-b2 receptor tyrosine kinase 4,ALS19; HER4; p180erbB4,2066,1.7,1.3,3.0,"This gene is a member of the Tyr protein kinase family and the epidermal growth factor receptor subfamily. It encodes a single-pass type I membrane protein with multiple cysteine rich domains, a transmembrane domain, a tyrosine kinase domain, a phosphotidylinositol-3 kinase binding site and a PDZ domain binding motif. The protein binds to and is activated by neuregulins and other factors and induces a variety of cellular responses including mitogenesis and differentiation. Multiple proteolytic events allow for the release of a cytoplasmic fragment and an extracellular fragment. Mutations in this gene have been associated with cancer. Alternatively spliced variants which encode different protein isoforms have been described; however, not all variants have been fully characterized. [provided by RefSeq, Jul 2008]."
brown,KCNJ11,ENSG00000187486.5,0.8223,potassium inwardly rectifying channel subfamily J member 11,BIR; HHF2; IKATP; KIR6.2; MODY13; PHHI; PNDM2; TNDM3,3767,0.2,0.8,1.0,"Potassium channels are present in most mammalian cells, where they participate in a wide range of physiologic responses. The protein encoded by this gene is an integral membrane protein and inward-rectifier type potassium channel. The encoded protein, which has a greater tendency to allow potassium to flow into a cell rather than out of a cell, is controlled by G-proteins and is found associated with the sulfonylurea receptor SUR. Mutations in this gene are a cause of familial persistent hyperinsulinemic hypoglycemia of infancy (PHHI), an autosomal recessive disorder characterized by unregulated insulin secretion. Defects in this gene may also contribute to autosomal dominant non-insulin-dependent diabetes mellitus type II (NIDDM), transient neonatal diabetes mellitus type 3 (TNDM3), and permanent neonatal diabetes mellitus (PNDM). Multiple alternatively spliced transcript variants that encode different protein isoforms have been described for this gene. [provided by RefSeq, Oct 2009]."
brown,CFAP99,ENSG00000206113.11,0.8214,cilia and flagella associated protein 99,,402160,0.0,0.9,0.9,"Predicted to be located in motile cilium. [provided by Alliance of Genome Resources, Apr 2022]"
brown,ZNF552,ENSG00000178935.5,0.8198,zinc finger protein 552,,79818,0.4,2.2,2.6,"Predicted to enable DNA-binding transcription factor activity, RNA polymerase II-specific and RNA polymerase II cis-regulatory region sequence-specific DNA binding activity. Predicted to be involved in regulation of transcription by RNA polymerase II. Predicted to be active in nucleus. [provided by Alliance of Genome Resources, Apr 2022]"
brown,DNALI1,ENSG00000163879.11,0.8164,dynein axonemal light intermediate chain 1,P28; SPGF83; dJ423B22.5; hp28,7802,0.1,0.9,1.0,"This gene is the human homolog of the Chlamydomonas inner dynein arm gene, p28. The precise function of this gene is not known, however, it is a potential candidate for immotile cilia syndrome (ICS). Ultrastructural defects of the inner dynein arms are seen in patients with ICS. Immotile mutant strains of Chlamydomonas, a biflagellated algae, exhibit similar defects. [provided by RefSeq, Jul 2008]."
brown,DEGS2,ENSG00000168350.8,0.8159,"delta 4-desaturase, sphingolipid 2",C14orf66; DES2; FADS8,123099,0.1,0.7,0.8,"This gene encodes a bifunctional enzyme that is involved in the biosynthesis of phytosphingolipids in human skin and in other phytosphingolipid-containing tissues. This enzyme can act as a sphingolipid delta(4)-desaturase, and also as a sphingolipid C4-hydroxylase. [provided by RefSeq, Oct 2008]."
brown,SLC22A5,ENSG00000197375.13,0.8126,solute carrier family 22 member 5,CDSP; OCTN2,6584,0.3,0.3,0.6,"Polyspecific organic cation transporters in the liver, kidney, intestine, and other organs are critical for elimination of many endogenous small organic cations as well as a wide array of drugs and environmental toxins. The encoded protein is a plasma integral membrane protein which functions both as an organic cation transporter and as a sodium-dependent high affinity carnitine transporter. The encoded protein is involved in the active cellular uptake of carnitine. Mutations in this gene are the cause of systemic primary carnitine deficiency (CDSP), an autosomal recessive disorder manifested early in life by hypoketotic hypoglycemia and acute metabolic decompensation, and later in life by skeletal myopathy or cardiomyopathy. Alternative splicing of this gene results in multiple transcript variants. [provided by RefSeq, Apr 2015]."
brown,PRR15,ENSG00000176532.4,0.8126,proline rich 15,,222171,0.0,0.7,0.6,No summary available.
blue,SNX20,ENSG00000167208.15,0.9577,sorting nexin 20,SLIC1,124460,0.1,1.8,1.8,"SNX20 interacts with the cytoplasmic domain of PSGL1 (SELPLG; MIM 600738) and cycles PSGL1 into endosomes.[supplied by OMIM, Feb 2010]."
blue,PTPN7,ENSG00000143851.15,0.9524,protein tyrosine phosphatase non-receptor type 7,BPTP-4; HEPTP; LC-PTP; LPTP; PTPNI,5778,0.5,8.1,8.4,"The protein encoded by this gene is a member of the protein tyrosine phosphatase (PTP) family. PTPs are known to be signaling molecules that regulate a variety of cellular processes including cell growth, differentiation, mitotic cycle, and oncogenic transformation. This gene is preferentially expressed in a variety of hematopoietic cells, and is an early response gene in lymphokine stimulated cells. The non-catalytic N-terminus of this PTP can interact with MAP kinases and suppress the MAP kinase activities. This PTP was shown to be involved in the regulation of T cell antigen receptor (TCR) signaling, which was thought to function through dephosphorylating the molecules related to MAP kinase pathway. Multiple alternatively spliced transcript variants have been found for this gene. [provided by RefSeq, Dec 2010]."
blue,IL12RB1,ENSG00000096996.16,0.9404,interleukin 12 receptor subunit beta 1,CD212; IL-12R-BETA1; IL12RB; IMD30,3594,0.6,1.2,1.8,"The protein encoded by this gene is a type I transmembrane protein that belongs to the hemopoietin receptor superfamily. This protein binds to interleukine 12 (IL12) with a low affinity, and is thought to be a part of IL12 receptor complex. This protein forms a disulfide-linked oligomer, which is required for its IL12 binding activity. The coexpression of this and IL12RB2 proteins was shown to lead to the formation of high-affinity IL12 binding sites and reconstitution of IL12 dependent signaling. Mutations in this gene impair the development of interleukin-17-producing T lymphocytes and result in increased susceptibility to mycobacterial and Salmonella infections. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Feb 2014]."
blue,SASH3,ENSG00000122122.10,0.9401,SAM and SH3 domain containing 3,753P9; CXorf9; HACS2; IMD102; SH3D6C; SLY,54440,0.0,0.7,0.6,"The protein encoded by this gene contains a Src homology-3 (SH3) domain and a sterile alpha motif (SAM), both of which are found in proteins involved in cell signaling. This protein may function as a signaling adapter protein in lymphocytes.[provided by RefSeq, Sep 2009]."
blue,CD53,ENSG00000143119.14,0.9334,CD53 molecule,MOX44; TSPAN25,963,0.3,0.5,0.7,"The protein encoded by this gene is a member of the transmembrane 4 superfamily, also known as the tetraspanin family. Most of these members are cell-surface proteins that are characterized by the presence of four hydrophobic domains. The proteins mediate signal transduction events that play a role in the regulation of cell development, activation, growth and motility. This encoded protein is a cell surface glycoprotein that is known to complex with integrins. It contributes to the transduction of CD2-generated signals in T cells and natural killer cells and has been suggested to play a role in growth regulation. Familial deficiency of this gene has been linked to an immunodeficiency associated with recurrent infectious diseases caused by bacteria, fungi and viruses. Alternative splicing results in multiple transcript variants. [provided by RefSeq, Mar 2016]."
blue,CD48,ENSG00000117091.10,0.9282,CD48 molecule,BCM1; BLAST; BLAST1; MEM-102; SLAMF2; hCD48; mCD48,962,0.2,9.3,9.4,"This gene encodes a member of the CD2 subfamily of immunoglobulin-like receptors which includes SLAM (signaling lymphocyte activation molecules) proteins. The encoded protein is found on the surface of lymphocytes and other immune cells, dendritic cells and endothelial cells, and participates in activation and differentiation pathways in these cells. The encoded protein does not have a transmembrane domain, however, but is held at the cell surface by a GPI anchor via a C-terminal domain which maybe cleaved to yield a soluble form of the receptor. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Dec 2011]."
blue,ARHGAP9,ENSG00000123329.20,0.9179,Rho GTPase activating protein 9,10C; RGL1,64333,0.5,0.4,0.8,"This gene encodes a member of the Rho-GAP family of GTPase activating proteins. The protein has substantial GAP activity towards several Rho-family GTPases in vitro, converting them to an inactive GDP-bound state. It is implicated in regulating adhesion of hematopoietic cells to the extracellular matrix. Multiple transcript variants encoding different isoforms have been found for this gene. [provided by RefSeq, Jul 2008]."
blue,SP140,ENSG00000079263.19,0.9173,SP140 nuclear body protein,LYSP100; LYSP100-A; LYSP100-B,11262,0.6,0.7,1.2,"This gene encodes a member of the SP100 family of proteins, which are share common domains including an N-terminal homogeneously staining region domain followed by a SP100/autoimmune regulator/NucP41/P75/deformed epidermal autoregulatory factor domain, a plant homeobox zinc finger, and a bromodomain. The encoded protein is interferon-inducible and is expressed at high levels in the nuclei of leukocytes. Variants of this gene have been associated with multiple sclerosis, Crohn's disease, and chronic lymphocytic leukemia. Alternative splicing results in multiple variants. [provided by RefSeq, Aug 2016]."
blue,SLAMF1,ENSG00000117090.15,0.9169,signaling lymphocytic activation molecule family member 1,CD150; CDw150; IPO3; SLAM,6504,0.5,9.2,9.4,"Enables SH2 domain binding activity and identical protein binding activity. Involved in several processes, including negative regulation of CD40 signaling pathway; negative regulation of cytokine production; and positive regulation of MAPK cascade. Located in extracellular exosome. [provided by Alliance of Genome Resources, Apr 2022]"
blue,CCR5,ENSG00000160791.13,0.9155,C-C motif chemokine receptor 5,CC-CKR-5; CCCKR5; CCR-5; CD195; CKR-5; CKR5; CMKBR5; IDDM22,1234,0.2,0.3,0.5,"This gene encodes a member of the beta chemokine receptor family, which is predicted to be a seven transmembrane protein similar to G protein-coupled receptors. This protein is expressed by T cells and macrophages, and is known to be an important co-receptor for macrophage-tropic virus, including HIV, to enter host cells. Defective alleles of this gene have been associated with the HIV infection resistance. The ligands of this receptor include monocyte chemoattractant protein 2 (MCP-2), macrophage inflammatory protein 1 alpha (MIP-1 alpha), macrophage inflammatory protein 1 beta (MIP-1 beta) and regulated on activation normal T expressed and secreted protein (RANTES). Expression of this gene was also detected in a promyeloblastic cell line, suggesting that this protein may play a role in granulocyte lineage proliferation and differentiation. This gene is located at the chemokine receptor gene cluster region. An allelic polymorphism in this gene results in both functional and non-functional alleles; the reference genome represents the functional allele. Two transcript variants encoding the same protein have been found for this gene. [provided by RefSeq, Jul 2015]."
blue,SIRPG,ENSG00000089012.14,0.9099,signal regulatory protein gamma,CD172g; SIRP-B2; SIRPB2; SIRPgamma; bA77C3.1,55423,0.8,0.3,1.1,"The protein encoded by this gene is a member of the signal-regulatory protein (SIRP) family, and also belongs to the immunoglobulin superfamily. SIRP family members are receptor-type transmembrane glycoproteins known to be involved in the negative regulation of receptor tyrosine kinase-coupled signaling processes. Alternatively spliced transcript variants encoding different isoforms have been described. [provided by RefSeq, Jul 2008]."
blue,CD2,ENSG00000116824.5,0.9097,CD2 molecule,LFA-2; SRBC; T11,914,0.4,1.3,1.7,"The protein encoded by this gene is a surface antigen found on all peripheral blood T-cells. The encoded protein interacts with LFA3 (CD58) on antigen presenting cells to optimize immune recognition. A locus control region (LCR) has been found in the 3' flanking sequence of this gene. [provided by RefSeq, Jun 2016]."
blue,PLEK,ENSG00000115956.10,0.9094,pleckstrin,P47; PLEK1,5341,0.2,0.2,0.4,"Enables phosphatidylinositol-3,4-bisphosphate binding activity; protein homodimerization activity; and protein kinase C binding activity. Involved in several processes, including G protein-coupled receptor signaling pathway; actin cytoskeleton organization; and positive regulation of supramolecular fiber organization. Located in cytoplasm and ruffle membrane. [provided by Alliance of Genome Resources, Apr 2022]"
blue,SLAMF6,ENSG00000162739.14,0.909,SLAM family member 6,CD352; KALI; KALIb; Ly108; NTB-A; NTBA; SF2000,114836,0.3,9.1,9.1,"The protein encoded by this gene is a type I transmembrane protein, belonging to the CD2 subfamily of the immunoglobulin superfamily. This encoded protein is expressed on Natural killer (NK), T, and B lymphocytes. It undergoes tyrosine phosphorylation and associates with the Src homology 2 domain-containing protein (SH2D1A) as well as with SH2 domain-containing phosphatases (SHPs). It functions as a coreceptor in the process of NK cell activation. It can also mediate inhibitory signals in NK cells from X-linked lymphoproliferative patients. Alternative splicing results in multiple transcript variants encoding distinct isoforms.[provided by RefSeq, May 2010]."
blue,BIN2,ENSG00000110934.13,0.9074,bridging integrator 2,BRAP-1,51411,0.2,0.2,0.4,"Enables phospholipid binding activity. Involved in several processes, including phagocytosis, engulfment; plasma membrane tubulation; and podosome assembly. Located in plasma membrane and podosome. Colocalizes with phagocytic cup. [provided by Alliance of Genome Resources, Apr 2022]"
blue,SLA2,ENSG00000101082.14,0.9066,Src like adaptor 2,C20orf156; MARS; SLAP-2; SLAP2,84174,0.2,1.3,1.5,"This gene encodes a member of the SLAP family of adapter proteins. The encoded protein may play an important receptor-proximal role in downregulating T and B cell-mediated responses and inhibits antigen receptor-induced calcium mobilization. This protein interacts with Cas-Br-M (murine) ecotropic retroviral transforming sequence c. Two transcript variants encoding distinct isoforms have been identified for this gene. [provided by RefSeq, Jul 2008]."
