GeneID	ModuleColor	GeneSymbol
ENSG00000125414.19	red	MYH2
ENSG00000125492.10	grey	BARHL1
ENSG00000125505.17	turquoise	MBOAT7
ENSG00000125508.3	blue	SRMS
ENSG00000125531.7	turquoise	FNDC11
ENSG00000125534.10	brown	PPDPF
ENSG00000125571.9	turquoise	IL37
ENSG00000125730.17	turquoise	C3
ENSG00000125740.14	turquoise	FOSB
ENSG00000125788.6	grey	DEFB126
ENSG00000125798.15	grey	FOXA2
ENSG00000125810.10	turquoise	CD93
ENSG00000125813.13	grey	PAX1
ENSG00000125820.6	grey	NKX2-2
ENSG00000125823.12	grey	CSTL1
ENSG00000125831.10	grey	CST11
ENSG00000125835.19	brown	SNRPB
ENSG00000125841.13	yellow	NRSN2
ENSG00000125845.7	turquoise	BMP2
ENSG00000125851.10	turquoise	PCSK2
ENSG00000125869.10	turquoise	LAMP5
ENSG00000125878.6	turquoise	TCF15
ENSG00000125879.5	blue	OTOR
ENSG00000125898.13	turquoise	FAM110A
ENSG00000125931.11	turquoise	CITED1
ENSG00000125967.17	brown	NECAB3
ENSG00000125968.9	turquoise	ID1
ENSG00000125995.16	brown	ROMO1
ENSG00000125999.11	blue	BPIFB1
ENSG00000126010.6	blue	GRPR
ENSG00000126218.12	turquoise	F10
ENSG00000126231.15	blue	PROZ
ENSG00000126233.2	turquoise	SLURP1
ENSG00000126251.6	turquoise	GPR42
ENSG00000126259.20	turquoise	KIRREL2
ENSG00000126337.13	grey	KRT36
ENSG00000126353.3	grey	CCR7
ENSG00000126453.9	brown	BCL2L12
ENSG00000126467.11	turquoise	TSKS
ENSG00000126545.14	grey	CSN1S1
ENSG00000126550.10	grey	HTN1
ENSG00000126561.17	turquoise	STAT5A
ENSG00000126562.17	blue	WNK4
ENSG00000126583.11	grey	PRKCG
ENSG00000126709.15	grey	IFI6
ENSG00000126752.8	grey	SSX1
ENSG00000126759.14	turquoise	CFP
ENSG00000126768.12	brown	TIMM17B
ENSG00000126785.13	brown	RHOJ
ENSG00000126787.13	green	DLGAP5
ENSG00000126890.13	grey	CTAG2
ENSG00000126895.15	turquoise	AVPR2
ENSG00000126950.8	turquoise	TMEM35A
ENSG00000127084.19	yellow	FGD3
ENSG00000127129.10	blue	EDN2
ENSG00000127191.18	yellow	TRAF2
ENSG00000127241.18	turquoise	MASP1
ENSG00000127249.15	blue	ATP13A4
ENSG00000127329.16	turquoise	PTPRB
ENSG00000127399.15	turquoise	LRRC61
ENSG00000127423.11	green	AUNIP
ENSG00000127472.11	turquoise	PLA2G5
ENSG00000127528.6	turquoise	KLF2
ENSG00000127530.4	blue	OR7C1
ENSG00000127554.13	brown	GFER
ENSG00000127561.15	turquoise	SYNGR3
ENSG00000127564.17	green	PKMYT1
ENSG00000127578.7	turquoise	WFIKKN1
ENSG00000127580.17	brown	WDR24
ENSG00000127585.12	blue	FBXL16
ENSG00000127586.17	yellow	CHTF18
ENSG00000127588.5	grey	GNG13
ENSG00000127663.15	turquoise	KDM4B
ENSG00000127743.6	blue	IL17B
ENSG00000127831.11	turquoise	VIL1
ENSG00000127920.6	turquoise	GNG11
ENSG00000127928.13	grey	GNGT1
ENSG00000127951.8	turquoise	FGL2
ENSG00000127955.17	turquoise	GNAI1
ENSG00000127990.19	brown	SGCE
ENSG00000128011.5	turquoise	LRFN1
ENSG00000128016.7	turquoise	ZFP36
ENSG00000128045.7	turquoise	RASL11B
ENSG00000128052.10	turquoise	KDR
ENSG00000128165.9	blue	ADM2
ENSG00000128203.7	turquoise	ASPHD2
ENSG00000128218.8	grey	VPREB3
ENSG00000128228.5	brown	SDF2L1
ENSG00000128242.13	turquoise	GAL3ST1
ENSG00000128253.15	turquoise	RFPL2
ENSG00000128268.12	turquoise	MGAT3
ENSG00000128285.4	blue	MCHR1
ENSG00000128298.17	brown	BAIAP2L2
ENSG00000128310.3	turquoise	GALR3
ENSG00000128313.2	blue	APOL5
ENSG00000128346.11	blue	C22orf23
ENSG00000128383.13	turquoise	APOBEC3A
ENSG00000128408.9	blue	RIBC2
ENSG00000128422.17	blue	KRT17
ENSG00000128482.16	blue	RNF112
ENSG00000128510.12	blue	CPA4
ENSG00000128564.7	grey	VGF
ENSG00000128573.26	yellow	FOXP2
ENSG00000128578.10	red	STRIP2
ENSG00000128591.16	red	FLNC
ENSG00000128596.17	turquoise	CCDC136
ENSG00000128610.12	grey	FEZF1
ENSG00000128626.12	brown	MRPS12
ENSG00000128655.18	turquoise	PDE11A
ENSG00000128683.14	turquoise	GAD1
ENSG00000128714.6	grey	HOXD13
ENSG00000128872.10	yellow	TMOD2
ENSG00000128886.12	turquoise	ELL3
ENSG00000128918.15	turquoise	ALDH1A2
ENSG00000128944.13	grey	KNSTRN
ENSG00000128965.13	turquoise	CHAC1
ENSG00000129038.16	turquoise	LOXL1
ENSG00000129048.7	turquoise	ACKR4
ENSG00000129151.9	blue	BBOX1
ENSG00000129152.4	red	MYOD1
ENSG00000129159.9	blue	KCNC1
ENSG00000129173.13	green	E2F8
ENSG00000129195.16	green	PIMREG
ENSG00000129204.17	turquoise	USP6
ENSG00000129221.16	grey	AIPL1
ENSG00000129235.11	grey	TXNDC17
ENSG00000129244.9	grey	ATP1B2
ENSG00000129295.9	turquoise	DNAAF11
ENSG00000129354.12	blue	AP1M2
ENSG00000129355.7	brown	CDKN2D
ENSG00000129467.14	turquoise	ADCY4
ENSG00000129514.8	blue	FOXA1
ENSG00000129521.15	turquoise	EGLN3
ENSG00000129538.14	turquoise	RNASE1
ENSG00000129596.5	turquoise	CDO1
ENSG00000129654.8	grey	FOXJ1
ENSG00000129675.16	yellow	ARHGEF6
ENSG00000129680.16	turquoise	MAP7D3
ENSG00000129744.3	red	ART1
ENSG00000129757.14	turquoise	CDKN1C
ENSG00000129810.15	green	SGO1
ENSG00000129824.16	grey	RPS4Y1
ENSG00000129910.8	red	CDH15
ENSG00000129925.11	brown	PGAP6
ENSG00000129951.19	blue	PLPPR3
ENSG00000129990.15	grey	SYT5
ENSG00000129991.13	red	TNNI3
ENSG00000130005.13	brown	GAMT
ENSG00000130032.17	turquoise	PRRG3
ENSG00000130035.9	turquoise	GALNT8
ENSG00000130037.5	turquoise	KCNA5
ENSG00000130052.13	turquoise	STARD8
ENSG00000130054.5	turquoise	NALF2
ENSG00000130055.14	grey	GDPD2
ENSG00000130173.13	turquoise	ANGPTL8
ENSG00000130176.8	blue	CNN1
ENSG00000130182.8	grey	ZSCAN10
ENSG00000130202.10	yellow	NECTIN2
ENSG00000130204.13	brown	TOMM40
ENSG00000130208.9	grey	APOC1
ENSG00000130222.11	brown	GADD45G
ENSG00000130224.15	yellow	LRCH2
ENSG00000130226.17	grey	DPP6
ENSG00000130234.12	turquoise	ACE2
ENSG00000130270.16	turquoise	ATP8B3
ENSG00000130287.14	turquoise	NCAN
ENSG00000130294.17	turquoise	KIF1A
ENSG00000130303.13	brown	BST2
ENSG00000130307.12	turquoise	USHBP1
ENSG00000130368.7	turquoise	MAS1
ENSG00000130427.3	grey	EPO
ENSG00000130433.7	red	CACNG6
ENSG00000130477.15	grey	UNC13A
ENSG00000130487.9	blue	KLHDC7B
ENSG00000130513.6	turquoise	GDF15
ENSG00000130518.17	blue	IQCN
ENSG00000130520.11	brown	LSM4
ENSG00000130528.12	blue	HRC
ENSG00000130540.14	turquoise	SULT4A1
ENSG00000130545.16	blue	CRB3
ENSG00000130561.17	blue	SAG
ENSG00000130589.16	brown	HELZ2
ENSG00000130590.14	turquoise	SAMD10
ENSG00000130595.19	blue	TNNT3
ENSG00000130635.16	turquoise	COL5A1
ENSG00000130643.9	turquoise	CALY
ENSG00000130669.17	turquoise	PAK4
ENSG00000130675.15	turquoise	MNX1
ENSG00000130695.16	red	CEP85
ENSG00000130700.7	grey	GATA5
ENSG00000130701.4	blue	RBBP8NL
ENSG00000130711.5	turquoise	PRDM12
ENSG00000130720.13	turquoise	FIBCD1
ENSG00000130731.16	brown	METTL26
ENSG00000130751.10	turquoise	NPAS1
ENSG00000130762.15	turquoise	ARHGEF16
ENSG00000130768.15	blue	SMPDL3B
ENSG00000130812.10	turquoise	ANGPTL6
ENSG00000130822.16	turquoise	PNCK
ENSG00000130827.6	turquoise	PLXNA3
ENSG00000130876.11	turquoise	SLC7A10
ENSG00000130950.14	grey	NUTM2F
ENSG00000130956.14	turquoise	HABP4
ENSG00000130962.18	yellow	PRRG1
ENSG00000130988.13	turquoise	RGN
ENSG00000131015.5	grey	ULBP2
ENSG00000131016.17	turquoise	AKAP12
ENSG00000131018.24	yellow	SYNE1
ENSG00000131037.15	blue	EPS8L1
ENSG00000131044.17	blue	TTLL9
ENSG00000131050.11	grey	BPIFA2
ENSG00000131069.20	turquoise	ACSS2
ENSG00000131080.15	turquoise	EDA2R
ENSG00000131095.13	turquoise	GFAP
ENSG00000131096.10	turquoise	PYY
ENSG00000131116.12	brown	ZNF428
ENSG00000131142.13	turquoise	CCL25
ENSG00000131153.9	turquoise	GINS2
ENSG00000131183.11	turquoise	SLC34A1
ENSG00000131187.10	turquoise	F12
ENSG00000131188.12	turquoise	PRR7
ENSG00000131203.13	turquoise	IDO1
ENSG00000131242.18	blue	RAB11FIP4
ENSG00000131386.19	turquoise	GALNT15
ENSG00000131409.13	grey	LRRC4B
ENSG00000131435.13	blue	PDLIM4
ENSG00000131462.8	grey	TUBG1
ENSG00000131471.7	turquoise	AOC3
ENSG00000131480.9	turquoise	AOC2
ENSG00000131482.10	turquoise	G6PC1
ENSG00000131591.18	turquoise	C1orf159
ENSG00000131650.14	yellow	KREMEN2
ENSG00000131652.14	yellow	THOC6
ENSG00000131668.14	turquoise	BARX1
ENSG00000131711.15	turquoise	MAP1B
ENSG00000131730.16	turquoise	CKMT2
ENSG00000131737.5	grey	KRT34
ENSG00000131746.13	blue	TNS4
ENSG00000131747.15	green	TOP2A
ENSG00000131748.16	brown	STARD3
ENSG00000131759.18	yellow	RARA
ENSG00000131914.11	grey	LIN28A
ENSG00000131943.18	turquoise	C19orf12
ENSG00000131944.10	turquoise	FAAP24
ENSG00000132026.14	grey	RTBDN
ENSG00000132031.13	blue	MATN3
ENSG00000132164.10	blue	SLC6A11
ENSG00000132170.23	turquoise	PPARG
ENSG00000132182.12	blue	NUP210
ENSG00000132185.18	turquoise	FCRLA
ENSG00000132196.15	turquoise	HSD17B7
ENSG00000132205.11	turquoise	EMILIN2
ENSG00000132297.12	grey	HHLA1
ENSG00000132326.12	blue	PER2
ENSG00000132329.11	brown	RAMP1
ENSG00000132357.14	turquoise	CARD6
ENSG00000132386.11	turquoise	SERPINF1
ENSG00000132432.14	grey	SEC61G
ENSG00000132446.7	grey	FTHL17
ENSG00000132464.13	turquoise	ENAM
ENSG00000132465.12	blue	JCHAIN
ENSG00000132514.14	turquoise	CLEC10A
ENSG00000132517.15	blue	SLC52A1
ENSG00000132561.14	grey	MATN2
ENSG00000132622.11	turquoise	HSPA12B
ENSG00000132646.11	turquoise	PCNA
ENSG00000132677.13	blue	RHBG
ENSG00000132681.17	turquoise	ATP1A4
ENSG00000132688.11	brown	NES
ENSG00000132698.15	blue	RAB25
ENSG00000132704.16	blue	FCRL2
ENSG00000132749.11	blue	TESMIN
ENSG00000132821.12	grey	VSTM2L
ENSG00000132837.15	turquoise	DMGDH
ENSG00000132840.10	turquoise	BHMT2
ENSG00000132872.12	turquoise	SYT4
ENSG00000132874.15	turquoise	SLC14A2
ENSG00000132970.14	turquoise	WASF3
ENSG00000133027.18	turquoise	PEMT
ENSG00000133055.9	red	MYBPH
ENSG00000133067.17	blue	LGR6
ENSG00000133104.14	yellow	SPART
ENSG00000133106.15	turquoise	EPSTI1
ENSG00000133110.15	turquoise	POSTN
ENSG00000133116.8	turquoise	KL
ENSG00000133169.6	turquoise	BEX1
ENSG00000133195.11	turquoise	SLC39A11
ENSG00000133247.14	yellow	KMT5C
ENSG00000133265.11	brown	HSPBP1
ENSG00000133317.16	turquoise	LGALS12
ENSG00000133321.11	blue	PLAAT4
ENSG00000133328.4	blue	PLAAT2
ENSG00000133392.18	blue	MYH11
ENSG00000133401.16	turquoise	PDZD2
ENSG00000133454.16	red	MYO18B
ENSG00000133466.14	turquoise	C1QTNF6
ENSG00000133475.17	turquoise	ENSG00000133475.17
ENSG00000133488.15	blue	SEC14L4
ENSG00000133561.15	turquoise	GIMAP6
ENSG00000133665.13	blue	DYDC2
ENSG00000133687.16	yellow	TMTC1
ENSG00000133740.11	turquoise	E2F5
ENSG00000133800.9	turquoise	LYVE1
ENSG00000133816.17	turquoise	MICAL2
ENSG00000133818.14	turquoise	RRAS2
ENSG00000133863.9	grey	TEX15
ENSG00000133980.5	grey	VRTN
ENSG00000134028.14	turquoise	ADAMDEC1
ENSG00000134030.14	turquoise	CTIF
ENSG00000134057.15	green	CCNB1
ENSG00000134072.11	turquoise	CAMK1
ENSG00000134115.13	grey	CNTN6
ENSG00000134121.10	brown	CHL1
ENSG00000134138.20	blue	MEIS2
ENSG00000134160.14	turquoise	TRPM1
ENSG00000134193.15	turquoise	REG4
ENSG00000134200.4	brown	TSHB
ENSG00000134201.12	grey	GSTM5
ENSG00000134215.16	blue	VAV3
ENSG00000134222.16	turquoise	PSRC1
ENSG00000134240.12	blue	HMGCS2
ENSG00000134321.12	turquoise	RSAD2
ENSG00000134323.12	grey	MYCN
ENSG00000134324.12	turquoise	LPIN1
ENSG00000134326.11	turquoise	CMPK2
ENSG00000134339.9	turquoise	SAA2
ENSG00000134343.14	turquoise	ANO3
ENSG00000134365.13	grey	CFHR4
ENSG00000134375.11	grey	TIMM17A
ENSG00000134438.10	grey	RAX
ENSG00000134463.15	turquoise	ECHDC3
ENSG00000134531.10	turquoise	EMP1
ENSG00000134532.19	turquoise	SOX5
ENSG00000134548.11	turquoise	SPX
ENSG00000134569.10	turquoise	LRP4
ENSG00000134595.9	grey	SOX3
ENSG00000134627.12	turquoise	PIWIL4
ENSG00000134640.3	grey	MTNR1B
ENSG00000134668.12	grey	SPOCD1
ENSG00000134690.11	green	CDCA8
ENSG00000134765.10	blue	DSC1
ENSG00000134775.15	red	FHOD3
ENSG00000134812.8	turquoise	CBLIF
ENSG00000134824.14	grey	FADS2
ENSG00000134830.6	turquoise	C5AR2
ENSG00000134853.12	yellow	PDGFRA
ENSG00000134873.10	grey	CLDN10
ENSG00000134917.10	turquoise	ADAMTS8
ENSG00000134940.14	grey	ACRV1
ENSG00000134962.7	turquoise	KLB
ENSG00000134986.14	grey	NREP
ENSG00000135046.14	turquoise	ANXA1
ENSG00000135052.16	blue	GOLM1
ENSG00000135063.19	turquoise	ENTREP1
ENSG00000135074.16	grey	ADAM19
ENSG00000135094.11	turquoise	SDS
ENSG00000135097.7	blue	MSI1
ENSG00000135114.12	grey	OASL
ENSG00000135119.15	grey	RNFT2
ENSG00000135127.11	blue	BICDL1
ENSG00000135144.7	turquoise	DTX1
ENSG00000135218.19	turquoise	CD36
ENSG00000135220.11	grey	UGT2A3
ENSG00000135222.6	turquoise	CSN2
ENSG00000135226.18	blue	UGT2B28
ENSG00000135248.15	turquoise	GARIN1B
ENSG00000135272.12	turquoise	MDFIC
ENSG00000135298.14	brown	ADGRB3
ENSG00000135318.12	turquoise	NT5E
ENSG00000135324.6	turquoise	MRAP2
ENSG00000135338.14	turquoise	LCA5
ENSG00000135346.9	grey	CGA
ENSG00000135363.12	turquoise	LMO2
ENSG00000135374.11	blue	ELF5
ENSG00000135413.9	blue	LACRT
ENSG00000135424.18	turquoise	ITGA7
ENSG00000135437.10	turquoise	RDH5
ENSG00000135443.8	turquoise	KRT85
ENSG00000135447.17	turquoise	PPP1R1A
ENSG00000135451.13	green	TROAP
ENSG00000135454.14	red	B4GALNT1
ENSG00000135472.9	turquoise	FAIM2
ENSG00000135476.12	green	ESPL1
ENSG00000135519.8	blue	KCNH3
ENSG00000135549.15	blue	PKIB
ENSG00000135604.10	turquoise	STX11
ENSG00000135625.8	turquoise	EGR4
ENSG00000135638.14	blue	EMX1
ENSG00000135678.12	turquoise	CPM
ENSG00000135744.8	turquoise	AGT
ENSG00000135747.11	turquoise	ZNF670-ZNF695
ENSG00000135750.15	blue	KCNK1
ENSG00000135773.13	blue	CAPN9
ENSG00000135824.12	grey	RGS8
ENSG00000135835.12	turquoise	KIAA1614
ENSG00000135862.6	turquoise	LAMC1
ENSG00000135902.10	red	CHRND
ENSG00000135903.20	turquoise	PAX3
ENSG00000135917.16	turquoise	SLC19A3
ENSG00000135926.15	turquoise	TMBIM1
ENSG00000135960.10	blue	EDAR
ENSG00000136002.20	turquoise	ARHGEF4
ENSG00000136011.15	grey	STAB2
ENSG00000136014.12	blue	USP44
ENSG00000136026.14	green	CKAP4
ENSG00000136099.13	grey	PCDH8
ENSG00000136108.15	green	CKAP2
ENSG00000136111.14	yellow	TBC1D4
ENSG00000136114.17	turquoise	THSD1
ENSG00000136158.12	turquoise	SPRY2
ENSG00000136160.17	turquoise	EDNRB
ENSG00000136161.13	yellow	RCBTB2
ENSG00000136231.14	grey	IGF2BP3
ENSG00000136244.12	turquoise	IL6
ENSG00000136267.14	red	DGKB
ENSG00000136274.9	grey	NACAD
ENSG00000136286.16	turquoise	MYO1G
ENSG00000136295.15	grey	TTYH3
ENSG00000136379.12	turquoise	ABHD17C
ENSG00000136383.7	turquoise	ALPK3
ENSG00000136457.10	blue	CHAD
ENSG00000136487.18	grey	GH2
ENSG00000136490.9	turquoise	LIMD2
ENSG00000136492.9	green	BRIP1
ENSG00000136531.18	blue	SCN2A
ENSG00000136535.15	grey	TBR1
ENSG00000136541.15	green	ERMN
ENSG00000136542.9	blue	GALNT5
ENSG00000136546.16	grey	SCN7A
ENSG00000136573.14	turquoise	BLK
ENSG00000136574.18	grey	GATA4
ENSG00000136688.11	grey	IL36G
ENSG00000136695.15	grey	IL36RN
ENSG00000136698.10	grey	CFC1
ENSG00000136717.15	blue	BIN1
ENSG00000136732.16	turquoise	GYPC
ENSG00000136770.11	brown	DNAJC1
ENSG00000136826.15	turquoise	KLF4
ENSG00000136834.3	grey	OR1J1
ENSG00000136842.14	turquoise	TMOD1
ENSG00000136848.17	turquoise	DAB2IP
ENSG00000136854.24	turquoise	STXBP1
ENSG00000136859.10	turquoise	ANGPTL2
ENSG00000136869.16	turquoise	TLR4
ENSG00000136883.14	blue	KIF12
ENSG00000136908.18	yellow	DPM2
ENSG00000136918.8	grey	WDR38
ENSG00000136928.7	turquoise	GABBR2
ENSG00000136960.13	turquoise	ENPP2
ENSG00000136982.6	grey	DSCC1
ENSG00000136997.21	turquoise	MYC
ENSG00000136999.5	turquoise	CCN3
ENSG00000137033.11	yellow	IL33
ENSG00000137070.18	brown	IL11RA
ENSG00000137077.8	grey	CCL21
ENSG00000137090.12	grey	DMRT1
ENSG00000137135.18	green	ARHGEF39
ENSG00000137142.5	turquoise	IGFBPL1
ENSG00000137204.15	grey	SLC22A7
ENSG00000137216.19	brown	TMEM63B
ENSG00000137225.13	turquoise	CAPN11
ENSG00000137252.9	turquoise	HCRTR2
ENSG00000137261.14	grey	KIAA0319
ENSG00000137270.11	grey	GCM1
ENSG00000137288.10	brown	UQCC2
ENSG00000137309.20	turquoise	HMGA1
ENSG00000137310.12	turquoise	TCF19
ENSG00000137331.12	turquoise	IER3
ENSG00000137392.10	turquoise	CLPS
ENSG00000137440.5	blue	FGFBP1
ENSG00000137441.8	turquoise	FGFBP2
ENSG00000137460.9	turquoise	FHDC1
ENSG00000137463.5	grey	MGARP
ENSG00000137561.5	turquoise	TTPA
ENSG00000137563.13	grey	GGH
ENSG00000137571.11	red	SLCO5A1
ENSG00000137573.14	turquoise	SULF1
ENSG00000137634.10	blue	NXPE4
ENSG00000137648.19	grey	TMPRSS4
ENSG00000137672.13	turquoise	TRPC6
ENSG00000137675.5	turquoise	MMP27
ENSG00000137693.14	yellow	YAP1
ENSG00000137699.17	blue	TRIM29
ENSG00000137707.13	grey	BTG4
ENSG00000137713.16	turquoise	PPP2R1B
ENSG00000137726.17	grey	FXYD6
ENSG00000137727.12	turquoise	ARHGAP20
ENSG00000137731.14	turquoise	FXYD2
ENSG00000137745.12	green	MMP13
ENSG00000137766.17	grey	UNC13C
ENSG00000137807.16	green	KIF23
ENSG00000137812.20	green	KNL1
ENSG00000137819.14	blue	PAQR5
ENSG00000137825.11	brown	ITPKA
ENSG00000137868.19	blue	STRA6
ENSG00000137872.17	turquoise	SEMA6D
ENSG00000137878.17	yellow	GCOM1
ENSG00000137948.18	blue	BRDT
ENSG00000137960.6	turquoise	GIPC2
ENSG00000137965.11	turquoise	IFI44
ENSG00000138018.18	turquoise	SELENOI
ENSG00000138028.16	brown	CGREF1
ENSG00000138039.15	turquoise	LHCGR
ENSG00000138083.5	grey	SIX3
ENSG00000138092.11	green	CENPO
ENSG00000138131.4	turquoise	LOXL4
ENSG00000138135.7	grey	CH25H
ENSG00000138136.6	red	LBX1
ENSG00000138160.7	green	KIF11
ENSG00000138180.16	green	CEP55
ENSG00000138207.14	turquoise	RBP4
ENSG00000138315.13	grey	OIT3
ENSG00000138316.11	grey	ADAMTS14
ENSG00000138346.15	green	DNA2
ENSG00000138356.14	turquoise	AOX1
ENSG00000138376.11	turquoise	BARD1
ENSG00000138379.5	turquoise	MSTN
ENSG00000138435.16	red	CHRNA1
ENSG00000138496.16	grey	PARP9
ENSG00000138622.4	blue	HCN4
ENSG00000138623.10	turquoise	SEMA7A
ENSG00000138639.18	turquoise	ARHGAP24
ENSG00000138640.15	yellow	FAM13A
ENSG00000138650.9	grey	PCDH10
ENSG00000138653.10	grey	NDST4
ENSG00000138675.16	grey	FGF5
ENSG00000138678.11	turquoise	GPAT3
ENSG00000138684.9	grey	IL21
ENSG00000138685.17	turquoise	FGF2
ENSG00000138696.11	blue	BMPR1B
ENSG00000138722.10	grey	MMRN1
ENSG00000138738.11	yellow	PRDM5
ENSG00000138755.6	grey	CXCL9
ENSG00000138769.11	blue	CDKL2
ENSG00000138772.13	blue	ANXA3
ENSG00000138778.13	green	CENPE
ENSG00000138795.10	turquoise	LEF1
ENSG00000138796.17	turquoise	HADH
ENSG00000138798.13	blue	EGF
ENSG00000138829.12	turquoise	FBN2
ENSG00000138944.8	grey	SHISAL1
ENSG00000139044.12	blue	B4GALNT3
ENSG00000139055.7	blue	ERP27
ENSG00000139112.11	turquoise	GABARAPL1
ENSG00000139117.14	turquoise	CPNE8
ENSG00000139132.14	yellow	FGD4
ENSG00000139144.11	blue	PIK3C2G
ENSG00000139151.16	blue	PLCZ1
ENSG00000139155.9	turquoise	SLCO1C1
ENSG00000139211.7	blue	AMIGO2
ENSG00000139219.19	blue	COL2A1
ENSG00000139263.12	turquoise	LRIG3
ENSG00000139269.3	red	INHBE
ENSG00000139287.13	grey	TPH2
ENSG00000139304.16	turquoise	PTPRQ
ENSG00000139318.8	grey	DUSP6
ENSG00000139352.4	grey	ASCL1
ENSG00000139354.11	brown	GAS2L3
ENSG00000139410.15	brown	SDSL
ENSG00000139438.6	blue	FAM222A
ENSG00000139445.18	turquoise	FOXN4
ENSG00000139515.6	grey	PDX1
ENSG00000139547.7	turquoise	RDH16
ENSG00000139567.13	turquoise	ACVRL1
ENSG00000139572.4	turquoise	GPR84
ENSG00000139597.18	turquoise	N4BP2L1
ENSG00000139610.2	grey	CELA1
ENSG00000139618.16	green	BRCA2
ENSG00000139629.16	blue	GALNT6
ENSG00000139641.13	turquoise	ESYT1
ENSG00000139679.15	grey	LPAR6
ENSG00000139714.12	blue	MORN3
ENSG00000139725.8	turquoise	RHOF
ENSG00000139734.19	green	DIAPH3
ENSG00000139793.18	yellow	MBNL2
ENSG00000139797.8	grey	RNF113B
ENSG00000139800.8	grey	ZIC5
ENSG00000139835.14	turquoise	GRTP1
ENSG00000139874.6	turquoise	SSTR1
ENSG00000139890.10	blue	REM2
ENSG00000139915.21	turquoise	MDGA2
ENSG00000139946.10	yellow	PELI2
ENSG00000140009.18	turquoise	ESR2
ENSG00000140015.20	blue	KCNH5
ENSG00000140067.6	turquoise	FAM181A
ENSG00000140090.18	turquoise	SLC24A4
ENSG00000140092.14	turquoise	FBLN5
ENSG00000140107.12	grey	SLC25A47
ENSG00000140263.15	turquoise	SORD
ENSG00000140284.11	grey	SLC27A2
ENSG00000140285.12	brown	FGF7
ENSG00000140297.13	turquoise	GCNT3
ENSG00000140332.17	turquoise	TLE3
ENSG00000140379.9	grey	BCL2A1
ENSG00000140450.9	brown	ARRDC4
ENSG00000140451.13	green	PIF1
ENSG00000140459.18	turquoise	CYP11A1
ENSG00000140465.14	grey	CYP1A1
ENSG00000140479.18	grey	PCSK6
ENSG00000140481.15	turquoise	CCDC33
ENSG00000140505.7	turquoise	CYP1A2
ENSG00000140522.12	turquoise	RLBP1
ENSG00000140525.19	green	FANCI
ENSG00000140534.14	green	TICRR
ENSG00000140538.16	grey	NTRK3
ENSG00000140557.12	turquoise	ST8SIA2
ENSG00000140623.14	turquoise	SEPTIN12
ENSG00000140675.13	turquoise	SLC5A2
ENSG00000140798.16	turquoise	ABCC12
ENSG00000140839.11	turquoise	CLEC18B
ENSG00000140873.16	grey	ADAMTS18
ENSG00000140876.11	turquoise	NUDT7
ENSG00000140937.14	turquoise	CDH11
ENSG00000140945.17	turquoise	CDH13
ENSG00000140955.11	turquoise	ADAD2
ENSG00000141052.18	turquoise	MYOCD
ENSG00000141255.13	turquoise	SPATA22
ENSG00000141293.16	blue	SKAP1
ENSG00000141294.10	turquoise	LRRC46
ENSG00000141295.14	turquoise	SCRN2
ENSG00000141338.14	turquoise	ABCA8
ENSG00000141371.13	turquoise	CHCT1
ENSG00000141378.15	turquoise	PTRH2
ENSG00000141391.14	turquoise	PRELID3A
ENSG00000141404.17	turquoise	GNAL
ENSG00000141424.13	blue	SLC39A6
ENSG00000141431.12	grey	ASXL3
ENSG00000141449.15	yellow	GREB1L
ENSG00000141469.18	grey	SLC14A1
ENSG00000141526.17	red	SLC16A3
ENSG00000141552.18	brown	ANAPC11
ENSG00000141570.11	yellow	CBX8
ENSG00000141574.8	yellow	SECTM1
ENSG00000141576.16	turquoise	RNF157
ENSG00000141582.15	turquoise	CBX4
ENSG00000141668.10	grey	CBLN2
ENSG00000141682.12	turquoise	PMAIP1
ENSG00000141696.13	yellow	P3H4
ENSG00000141736.14	blue	ERBB2
ENSG00000141738.14	blue	GRB7
ENSG00000141741.12	grey	MIEN1
ENSG00000141744.4	brown	PNMT
ENSG00000141750.7	blue	STAC2
ENSG00000141756.19	yellow	FKBP10
ENSG00000141854.9	turquoise	MISP3
ENSG00000141858.12	grey	SAMD1
ENSG00000141977.9	turquoise	CIB3
ENSG00000142025.16	turquoise	DMRTC2
ENSG00000142182.9	grey	DNMT3L
ENSG00000142185.16	brown	TRPM2
ENSG00000142197.12	turquoise	DOP1B
ENSG00000142224.17	grey	IL19
ENSG00000142233.14	blue	NTN5
ENSG00000142235.12	blue	LMTK3
ENSG00000142273.13	blue	CBLC
ENSG00000142405.22	turquoise	NLRP12
ENSG00000142449.13	blue	FBN3
ENSG00000142484.7	grey	TM4SF5
ENSG00000142515.15	turquoise	KLK3
ENSG00000142530.11	turquoise	GARIN5A
ENSG00000142538.2	turquoise	PTH2
ENSG00000142552.8	turquoise	RCN3
ENSG00000142606.16	turquoise	MMEL1
ENSG00000142609.18	grey	CFAP74
ENSG00000142611.17	turquoise	PRDM16
ENSG00000142619.4	turquoise	PADI3
ENSG00000142623.11	turquoise	PADI1
ENSG00000142627.13	turquoise	EPHA2
ENSG00000142661.19	red	MYOM3
ENSG00000142677.4	blue	IL22RA1
ENSG00000142698.15	grey	C1orf94
ENSG00000142700.12	grey	DMRTA2
ENSG00000142731.11	green	PLK4
ENSG00000142871.18	grey	CCN1
ENSG00000142910.16	brown	TINAGL1
